track_id,track_name,track_artist,speechiness,preview_url
3VvBPkc24zC7x05mgJTyGO,Monody (feat. Laura Brehm),TheFatRat,0.0351,https://p.scdn.co/mp3-preview/25b902df4aa6f5a95ef5f4a31795b9c13c434816?cid=49789426e6c04428a2befbd3c2d79b02
3sMleqdCDalZ6xsAQe8xuY,Booty Swing,Parov Stelar,0.047,https://p.scdn.co/mp3-preview/f4c1cbc93c3d85bc1da56d244d839195998301e2?cid=49789426e6c04428a2befbd3c2d79b02
36kaImsnzRzsU6L4cvWP6s,Delight,Jamie Berry,0.0559,https://p.scdn.co/mp3-preview/390899dd62a28e1cc87e17d8e36074c0434786dc?cid=49789426e6c04428a2befbd3c2d79b02
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,0.0401,https://p.scdn.co/mp3-preview/0f6b8a3524ec410020457da4cdd7717f9addce2f?cid=49789426e6c04428a2befbd3c2d79b02
2C0hJUVjp7FSchyhYiceJq,Home Sweet Home,Mötley Crüe,0.0334,https://p.scdn.co/mp3-preview/05a15f22954f2fe288c4ebec4279a60df2f23959?cid=49789426e6c04428a2befbd3c2d79b02
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,0.0405,https://p.scdn.co/mp3-preview/8dcbc4c73d9300b77c0df17c47cee1c54c07ab77?cid=49789426e6c04428a2befbd3c2d79b02
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,Mike Posner,0.0474,https://p.scdn.co/mp3-preview/649f480a624454b97a73e354568fcfb9214fdd46?cid=49789426e6c04428a2befbd3c2d79b02
6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,Mike Posner,0.0311,https://p.scdn.co/mp3-preview/d33396175c666bd21031d96270b4cd015b6f5713?cid=49789426e6c04428a2befbd3c2d79b02
7k6IzwMGpxnRghE7YosnXT,Me & U,Cassie,0.0294,https://p.scdn.co/mp3-preview/4eca073e5603bd17307df236d5aebc7641c1caa2?cid=49789426e6c04428a2befbd3c2d79b02
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,0.0664,https://p.scdn.co/mp3-preview/d24b3c4135ced9157b0ea3015a6bcc048e0c2e3a?cid=49789426e6c04428a2befbd3c2d79b02
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,0.0391,https://p.scdn.co/mp3-preview/862ad595b0c10e822e3cb283e459060919c8ca52?cid=49789426e6c04428a2befbd3c2d79b02
15Wb8YSplqsUHx5OL18Z7l,Hungry (feat. Rick Ross),Fergie,0.0687,https://p.scdn.co/mp3-preview/7bb797841ec50dbaab19957688079b93acd71ff2?cid=49789426e6c04428a2befbd3c2d79b02
1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,0.0953,https://p.scdn.co/mp3-preview/87c4c3435b531616e2d642009a18eb711f87be4e?cid=49789426e6c04428a2befbd3c2d79b02
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),Usher,0.0732,https://p.scdn.co/mp3-preview/19e8a133605d5a9309a5bf8455385a5da4e48715?cid=49789426e6c04428a2befbd3c2d79b02
6AdLyvisRKHLAwARaZMGr6,Take You There,Sean Kingston,0.0696,https://p.scdn.co/mp3-preview/ea724e14a86e599f01f2ed66a60d3a482319c9d7?cid=49789426e6c04428a2befbd3c2d79b02
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,0.0598,https://p.scdn.co/mp3-preview/2fd506314ddfbd97f9ef780215c658c3dd680c8b?cid=49789426e6c04428a2befbd3c2d79b02
0DLOyyQvwPTSDKuhpzMMwA,I'm Sprung,T-Pain,0.0999,https://p.scdn.co/mp3-preview/e60173cce7e102098b28cc4bd02272c12cfc998e?cid=49789426e6c04428a2befbd3c2d79b02
2Ukr1iULFHGSJp0qPhiqc0,No Me Dejes Solo,Daddy Yankee,0.0614,https://p.scdn.co/mp3-preview/5882a0850af5aa11430b9f49e812dcca459c2e12?cid=49789426e6c04428a2befbd3c2d79b02
1Hu8EMKCGD25srDybGOtBC,Soy una Gargola,Alex Gargolas,0.0854,https://p.scdn.co/mp3-preview/b69761c33726672a5973b44b722bfcfcb796c7c3?cid=49789426e6c04428a2befbd3c2d79b02
46P3sjn38awa9mlokdDlBU,Suave,El Alfa,0.0501,https://p.scdn.co/mp3-preview/8d32c50d00f6e1f46a6b760c175b8cabe89e92aa?cid=49789426e6c04428a2befbd3c2d79b02
26QKsGW4hMuwiEE1ftUMHe,"Lo Que Pasó, Pasó",Daddy Yankee,0.0412,https://p.scdn.co/mp3-preview/a7b8a5c6c5564d857437803711ec70b4c81f59aa?cid=49789426e6c04428a2befbd3c2d79b02
0OyHCmkCp2qZJ44ZKB26fX,Si Te Vas / Que Tengo Que Hacer - Original Remix,Omega,0.0564,https://p.scdn.co/mp3-preview/7763a47189c0ccd6a21975e6b4a605cf808591d7?cid=49789426e6c04428a2befbd3c2d79b02
6YYmoV9YbBefsspGmqFHbs,Una Vaina Loca,Fuego,0.0546,https://p.scdn.co/mp3-preview/b32fa6028bfabcbeefe7425da1a4cc0a69f8151f?cid=49789426e6c04428a2befbd3c2d79b02
72tAU6b10AgYfEFKrykp8J,No Te Veo - Remix,Casa De Leones,0.0782,https://p.scdn.co/mp3-preview/b3de5f908031964cd477d9f6a793c9afd9854734?cid=49789426e6c04428a2befbd3c2d79b02
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,0.0516,https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=49789426e6c04428a2befbd3c2d79b02
2FNqnsX74ZlwduUAcnmzee,Tu Príncipe,Daddy Yankee,0.0623,https://p.scdn.co/mp3-preview/3d450c0e24bbb01506051724040f7d69fbe8b990?cid=49789426e6c04428a2befbd3c2d79b02
17r4VyWLomx5kbyzS0Jk3c,Elevated - Joe Mason Remix,RKCB,0.0826,https://p.scdn.co/mp3-preview/b1b4690c24aa8149e343ef889016a34d84ff77a6?cid=49789426e6c04428a2befbd3c2d79b02
2UWdUez9MB9yzL7Y81Mcip,The Suburbs,Arcade Fire,0.0265,https://p.scdn.co/mp3-preview/4f6d9f6ccd4afe5a40f9f3c9b8e7525097946ff3?cid=49789426e6c04428a2befbd3c2d79b02
2LKOHdMsL0K9KwcPRlJK2v,After Dark,Mr.Kitty,0.0328,https://p.scdn.co/mp3-preview/eb9de15a4465f504ee0eadba93e7d265ee0ee6ba?cid=49789426e6c04428a2befbd3c2d79b02
13Tbv4nflNxg9kYBIbJnd9,Dile a El,Rauw Alejandro,0.0767,https://p.scdn.co/mp3-preview/8ace3cc1b090d90a38b881664f59223724046c76?cid=49789426e6c04428a2befbd3c2d79b02
22n1KFKvh8OC07JwOEHvxI,Happy Belated,88GLAM,0.0324,https://p.scdn.co/mp3-preview/4b377a2206cf2fb31f7ea0f42d1fe73d257bb484?cid=49789426e6c04428a2befbd3c2d79b02
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,0.0336,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=49789426e6c04428a2befbd3c2d79b02
3azJifCSqg9fRij2yKIbWz,The Color Violet,Tory Lanez,0.0479,https://p.scdn.co/mp3-preview/1d7c627bf549328110519c4bd21ac39d7ca50ea1?cid=49789426e6c04428a2befbd3c2d79b02
5cD0SQXZshc0DLmfVFaT8v,Flex,Piff Marti,0.0407,https://p.scdn.co/mp3-preview/83dfe861be1ec7104873a1a5df3b2ffcebdd9a36?cid=49789426e6c04428a2befbd3c2d79b02
79NNAu4BprZ1E1ei89Qjdy,Dudley Boyz (feat. Action Bronson),Westside Gunn,0.0596,https://p.scdn.co/mp3-preview/782433b38766e6cb241230b698e312efa8685d43?cid=49789426e6c04428a2befbd3c2d79b02
6g6FfeozIEkVUXecpSq16Q,Elon Musk (feat. Gunna),DDG,0.0626,https://p.scdn.co/mp3-preview/27f3d382b68c0f052b5f057d51c67e58809927a5?cid=49789426e6c04428a2befbd3c2d79b02
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),Calvin Harris,0.0473,https://p.scdn.co/mp3-preview/67b39792f278ef6a0b4359695a3bf8a148d8ff65?cid=49789426e6c04428a2befbd3c2d79b02
1r33iukEx0COYuBzyXPmPP,Hun43rd,A$AP Rocky,0.0762,https://p.scdn.co/mp3-preview/82ef2e28711bfb96c9758d1e15e5e45f09d69bb4?cid=49789426e6c04428a2befbd3c2d79b02
6ieWL5CLN9WdC875guWtMe,Lady Of Namek,Tory Lanez,0.0476,https://p.scdn.co/mp3-preview/13ec6bf54c1cb41de7cc78a2a9d8fc7d3402ebec?cid=49789426e6c04428a2befbd3c2d79b02
34617Qo6OTu44BEEg2f9uG,Sheikh Talk,Tyga,0.0716,https://p.scdn.co/mp3-preview/50bcf54c5d1271ebfe61e5f4f07c9ecb33cbf07c?cid=49789426e6c04428a2befbd3c2d79b02
3a8GG8o0rgWbgjXBRK0mbh,Know Me,Casper TNG,0.0494,https://p.scdn.co/mp3-preview/9d13a53e098cf142ede60f463b664769c0a5d485?cid=49789426e6c04428a2befbd3c2d79b02
4bI10uRf1CdqkhiDrloHa6,Ways,Cash Cobain,0.0779,https://p.scdn.co/mp3-preview/4c96125dcd99f782ee228ce6abc2c9cfdc1e6f21?cid=49789426e6c04428a2befbd3c2d79b02
4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),Camila Cabello,0.0536,https://p.scdn.co/mp3-preview/f197464a3ec04a490ef25feacf7d61205ccb9c84?cid=49789426e6c04428a2befbd3c2d79b02
6P8L0E1m5Ai6SS13N6ulGh,Blurry Eyes (feat. RUNN),Hotel Garuda,0.0932,https://p.scdn.co/mp3-preview/76b7b4ed03664cbc67936747fd2fed88c25af7da?cid=49789426e6c04428a2befbd3c2d79b02
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,0.0893,https://p.scdn.co/mp3-preview/3f83928fb66c8e92a3d5da85d914de54cf20658e?cid=49789426e6c04428a2befbd3c2d79b02
6QeKdjO0YGwHr8m0rwDMSh,My Way,Pascal Junior,0.0323,https://p.scdn.co/mp3-preview/e0431aceb5425779eff275e7a89ac831ec46fb39?cid=49789426e6c04428a2befbd3c2d79b02
4o0LyB69tylqDG6eTGhmig,Fire for You,Cannons,0.0962,https://p.scdn.co/mp3-preview/af1e71f0072939dd10615dac3f6beebfe06cef52?cid=49789426e6c04428a2befbd3c2d79b02
1yBRKwSEFSmLXLkgCL6uSF,Done,Pascal Junior,0.0631,https://p.scdn.co/mp3-preview/2648d652470698e7fbf8f4c1212e56d7fbdc497c?cid=49789426e6c04428a2befbd3c2d79b02
2INP0vUZOtsi9hfw1UzVO2,Stay,Pascal Junior,0.0914,https://p.scdn.co/mp3-preview/c96f494dacaaf61828c2e042c12d8c1a1c882be0?cid=49789426e6c04428a2befbd3c2d79b02
5MYFw4T2gy52pOGBN4EYHS,Stay Fly,Three 6 Mafia,0.0331,https://p.scdn.co/mp3-preview/fc9258cc85e2ac11e1d57e5cd8adc0284958ea3f?cid=49789426e6c04428a2befbd3c2d79b02
5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,0.0276,https://p.scdn.co/mp3-preview/38dc3cec253fb45d57c7f1972aa196eb00d83ee3?cid=49789426e6c04428a2befbd3c2d79b02
7HXBG0W8gFJwHUh5mVF9tf,Rise,Lost Frequencies,0.0387,https://p.scdn.co/mp3-preview/1a6e94707f59571d52c5f9d23f064d3c4a7f77a7?cid=49789426e6c04428a2befbd3c2d79b02
5a1Cm3iYkS0nWn9fTijOq4,Are You Lonely,Steve Aoki,0.0367,https://p.scdn.co/mp3-preview/9b4c156e22136013fcdb8f513a864e00ffe9b598?cid=49789426e6c04428a2befbd3c2d79b02
6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,0.058,https://p.scdn.co/mp3-preview/2b5a2af083d6eedb8fe5c3f6751d252dba53ed65?cid=49789426e6c04428a2befbd3c2d79b02
6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Tez Cadey,0.0456,https://p.scdn.co/mp3-preview/c7adbdc0fb4ffbcb8b8e2bf6f5037b58fe6fa36b?cid=49789426e6c04428a2befbd3c2d79b02
59zbXPD0j7JxsVVm480g3b,Shivers (Dillon Francis Remix) [Main Mix],Ed Sheeran,0.0289,https://p.scdn.co/mp3-preview/221f0fb587f29ba14cdd3aaaf9d7d418fac163ea?cid=49789426e6c04428a2befbd3c2d79b02
50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,0.0856,https://p.scdn.co/mp3-preview/08cec59d36ac30ae9ce1e2944f206251859844af?cid=49789426e6c04428a2befbd3c2d79b02
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,0.054,https://p.scdn.co/mp3-preview/ed66a8c444c35b2f5029c04ae8e18f69d952c2bb?cid=49789426e6c04428a2befbd3c2d79b02
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.0317,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=49789426e6c04428a2befbd3c2d79b02
1I8tHoNBFTuoJAlh4hfVVE,Firestone,Kygo,0.0428,https://p.scdn.co/mp3-preview/fdc52b388511ac852714c41e37ade2cb51178716?cid=49789426e6c04428a2befbd3c2d79b02
7iWTGGLrsr57Ou23uMsWBN,We On,Ace Hood,0.0308,https://p.scdn.co/mp3-preview/9d0cc1955937d94ffd999c358939a96747c06e0c?cid=49789426e6c04428a2befbd3c2d79b02
5pjWzUc1tVcewUTdDJd6Ce,San Francisco Street,Sun Rai,0.0419,https://p.scdn.co/mp3-preview/71c4f73810ca762687dfcdd5c952aafb50c9acff?cid=49789426e6c04428a2befbd3c2d79b02
2Zy7XVdxyZQB8xp5xbpJdl,way back,Travis Scott,0.0488,https://p.scdn.co/mp3-preview/7e5ffb59a34355a07ee57a8e2efa74f3bffc07d7?cid=49789426e6c04428a2befbd3c2d79b02
3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,0.0392,https://p.scdn.co/mp3-preview/e201f50b9d4426569bcc1a46acee0c4d5fa2e91c?cid=49789426e6c04428a2befbd3c2d79b02
2nQo0bcLujzlHyAMmrd1wZ,Your Eyes,Drics,0.0681,https://p.scdn.co/mp3-preview/6db11e9a71d50bde38349c52460a4b568145338d?cid=49789426e6c04428a2befbd3c2d79b02
33b2wX9d0kxqxhi7lcsC1A,Unica,Ozuna,0.0449,https://p.scdn.co/mp3-preview/d23041c8a3babfc3f07f0af9a28481812bb84df9?cid=49789426e6c04428a2befbd3c2d79b02
7b8aKAUn1BB2k1clevj4aB,Yeah - bonus,Mac Miller,0.072,https://p.scdn.co/mp3-preview/3ad94c7f5d8ba811e070dddaf67621cc9b863ffe?cid=49789426e6c04428a2befbd3c2d79b02
4t6PoAHfGZ1cV90DiObtWx,Automatic,Jack Harlow,0.0679,https://p.scdn.co/mp3-preview/6915822104b9535d702fafab7d9b83e073a64516?cid=49789426e6c04428a2befbd3c2d79b02
1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,0.0306,https://p.scdn.co/mp3-preview/6e86a5698f1165e5ffa7a537e4f19018e0e10eb4?cid=49789426e6c04428a2befbd3c2d79b02
0A2lJqfi04TKDTJYoKBxa9,"Memories Back Then (feat. B.o.B, Kendrick Lamar & Kris Stephens)",T.I.,0.0524,https://p.scdn.co/mp3-preview/6750325eab56f0fc1a10b00be42c6edb98acaee4?cid=49789426e6c04428a2befbd3c2d79b02
55uvoAKSRcZZmoKU853yd1,Stay Closer,ZHU,0.0366,https://p.scdn.co/mp3-preview/06f0af006dcfc06cb431ee099552dc7c970f9422?cid=49789426e6c04428a2befbd3c2d79b02
5QrmygpdyE3IbrZzJsZ4uj,WON'T STOP,Don Toliver,0.042,https://p.scdn.co/mp3-preview/8ad952ad5af58a6cc2246ad73da93f7ffa9f3374?cid=49789426e6c04428a2befbd3c2d79b02
0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,Christina Perri,0.0316,https://p.scdn.co/mp3-preview/c9c3a5b998035b9c85726857683c7cd1a37167d0?cid=49789426e6c04428a2befbd3c2d79b02
0MoQI1EZGSHLhd5UBdxPol,Substance,03 Greedo,0.0787,https://p.scdn.co/mp3-preview/28664ffd68f8fb01e8510cee41f3f7c7effa1c30?cid=49789426e6c04428a2befbd3c2d79b02
4GmTV52ZFIb2T2qkAjt9iy,Wildflower,MDMA,0.0395,https://p.scdn.co/mp3-preview/3b85a30f41a8abce3c756d1214a3b1d71a10ac71?cid=49789426e6c04428a2befbd3c2d79b02
4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,Travis Scott,0.0661,https://p.scdn.co/mp3-preview/7400069aa1157e71455bf45fcbf29d897287b2a2?cid=49789426e6c04428a2befbd3c2d79b02
3LnOF5n1GOs01siYZXzS3p,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,0.0568,https://p.scdn.co/mp3-preview/f770a1a0b3dfb5bc652f89848e45ab9d09f7dc69?cid=49789426e6c04428a2befbd3c2d79b02
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),Miguel,0.0434,https://p.scdn.co/mp3-preview/c95b541168b5a8cb39c2d648060cee74cd68db7c?cid=49789426e6c04428a2befbd3c2d79b02
6BJbOXDlgVAXSaq6wYFYT2,NC-17,Travis Scott,0.0519,https://p.scdn.co/mp3-preview/61775f698136ec38081614a03acba609b1e45285?cid=49789426e6c04428a2befbd3c2d79b02
1nTvSHpuWOKjSAOaqULVnB,The Riddle - Radio Edit Mix,Prezioso,0.0476,https://p.scdn.co/mp3-preview/c21195855d6c84d5b2714287668a01209d99c462?cid=49789426e6c04428a2befbd3c2d79b02
0Cqzr5QGrgY2iygBLr8uAp,Stereo Love - Extended Version,Edward Maya,0.0396,https://p.scdn.co/mp3-preview/27052fe20b29de302472bee0228ae05e89aed2d6?cid=49789426e6c04428a2befbd3c2d79b02
50rEnYI8rLYgkzkpvqn240,Higher Calling,l'Outlander,0.0329,https://p.scdn.co/mp3-preview/4749578f0c892b91fe92184351c48b6e0fdfd389?cid=49789426e6c04428a2befbd3c2d79b02
4KykoaJQ5UxjCpp3lYkvTE,Liquor Store Blues (feat. Damian Marley),Bruno Mars,0.0749,https://p.scdn.co/mp3-preview/34d5bdf562bea2fbd76261d4742fdff91b9b8dd9?cid=49789426e6c04428a2befbd3c2d79b02
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,0.0421,https://p.scdn.co/mp3-preview/05e9e3f61b30cf532a171bf40db63c086f9b6d5b?cid=49789426e6c04428a2befbd3c2d79b02
4uhvMW7ly7tJil31YYscAN,Erase Your Social,Lil Uzi Vert,0.0729,https://p.scdn.co/mp3-preview/73d3e1cf8cfba5154f802ec1c4b8709b59c36b4f?cid=49789426e6c04428a2befbd3c2d79b02
47EiUVwUp4C9fGccaPuUCS,DÁKITI,Bad Bunny,0.0544,https://p.scdn.co/mp3-preview/78f5e89d6384301b40fd9e5a659152a33dac6646?cid=49789426e6c04428a2befbd3c2d79b02
7gHs73wELdeycvS48JfIos,Faded,Alan Walker,0.0306,https://p.scdn.co/mp3-preview/633dfd35d836f9b62bab2344510e68270e5e3873?cid=49789426e6c04428a2befbd3c2d79b02
6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,0.0541,https://p.scdn.co/mp3-preview/1d1ee7f7728856cbf44b2957b85fdfd69a83904b?cid=49789426e6c04428a2befbd3c2d79b02
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),Future,0.0726,https://p.scdn.co/mp3-preview/768b128e81b92fac4e7a3f5fa7aba411935a7129?cid=49789426e6c04428a2befbd3c2d79b02
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Calvin Harris,0.0394,https://p.scdn.co/mp3-preview/258a571c0ae04c58dad7ff59c49b0bd39cb1986b?cid=49789426e6c04428a2befbd3c2d79b02
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,0.0853,https://p.scdn.co/mp3-preview/26ea0841d3e1dd4eec371df3c79fbcc4a6aed42d?cid=49789426e6c04428a2befbd3c2d79b02
47mWy7j3pjnGIAg9gL4ejg,Bunda (feat. Dances With White Girls),Wax Motif,0.0675,https://p.scdn.co/mp3-preview/be4eb3413b7bee63192d8583d0ecf6b11f971dc4?cid=49789426e6c04428a2befbd3c2d79b02
0B3H6se7MYo3D7BmzfvdVN,The Parade,Joel Corry,0.0445,https://p.scdn.co/mp3-preview/9ac1263b0ce469720b2aa59f667d2bc808089441?cid=49789426e6c04428a2befbd3c2d79b02
19BoXyNUZB8M9PgAyMHVRg,Tell Me,James Carter,0.039,https://p.scdn.co/mp3-preview/4514b69344c39dbe3c52961e668e0352583bdb6d?cid=49789426e6c04428a2befbd3c2d79b02
3lAoqK9lSnZ7JePkZ24TMp,Tainted Love,Harrison,0.0519,https://p.scdn.co/mp3-preview/738901c721c09a01d5d5e20f5c43e1034a36ff5c?cid=49789426e6c04428a2befbd3c2d79b02
7JdiXX87BugXUDhQ89GEc8,Deep End - SIDEPIECE Remix,John Summit,0.0807,https://p.scdn.co/mp3-preview/51eaf7b0ab60a01cbf85035a5b8b493844f90eae?cid=49789426e6c04428a2befbd3c2d79b02
3TwAy5Wd1hn89J43NnJNpR,Overthinking,yuma.,0.0377,https://p.scdn.co/mp3-preview/3a326207536a3126d4b0c30d6a777bc926da3ed3?cid=49789426e6c04428a2befbd3c2d79b02
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,0.0315,https://p.scdn.co/mp3-preview/50081928cfabde0d63a4d78f893542711259652d?cid=49789426e6c04428a2befbd3c2d79b02
7dsImih2L25fa6qjNphBI7,Turn off the Lights,Chris Lake,0.0755,https://p.scdn.co/mp3-preview/be39b98afb8afeb1b2d8187f9e188749e00efb1b?cid=49789426e6c04428a2befbd3c2d79b02
3EtXo9cEurLpblcdWHuBjT,How Do I Sleep Now,Dallerium,0.0379,https://p.scdn.co/mp3-preview/d13f22d11fb1f23425416a06ce45c32c23d80d80?cid=49789426e6c04428a2befbd3c2d79b02
5QXYVJJcrQ6iNPSmWl1WAR,Fall For Me,NORRA,0.0298,https://p.scdn.co/mp3-preview/96a4f4064896ce679ef5ca7e628da7b5361d3b1c?cid=49789426e6c04428a2befbd3c2d79b02
1Hx27hvnrymPHonWnQhrSd,Summer Nights,Adam Juhl,0.0647,https://p.scdn.co/mp3-preview/4195a36f177098fe1af43662148c31382716d066?cid=49789426e6c04428a2befbd3c2d79b02
0Cv7pfVZT1KjaqpylUsYQH,Vertigo,Curbi,0.0433,https://p.scdn.co/mp3-preview/c52f1b7ae5e47a9cc6e55bd3d1c05825a42f90be?cid=49789426e6c04428a2befbd3c2d79b02
6joEpIEWpZYrezVvqrbvxy,Give It to Me,Matt Sassari,0.0484,https://p.scdn.co/mp3-preview/ab2a383f269683704d7680af839a6050b76c3bc1?cid=49789426e6c04428a2befbd3c2d79b02
75HBVc7kJLjC2LlPc4ScfH,Sleepless,AVAION,0.0393,https://p.scdn.co/mp3-preview/551e120b03b1648e0413e0403508f0c159ebb739?cid=49789426e6c04428a2befbd3c2d79b02
56Za7YLazuE3ILTBKzjtQT,This Is Nightlife - Video Edit,ItaloBrothers,0.032,https://p.scdn.co/mp3-preview/01b857326e4fb7d136ee304447b433f1ba945de2?cid=49789426e6c04428a2befbd3c2d79b02
6gXFJfFXak5OWHXh6Raf8H,Desert Rain (feat. Vika Jigulina),Edward Maya,0.0263,https://p.scdn.co/mp3-preview/b5982850aa0fea7dd665760e5e3fe9b280b2b05c?cid=49789426e6c04428a2befbd3c2d79b02
2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,0.0311,https://p.scdn.co/mp3-preview/1871a3c86c96e19f954e4690a55e141c36425f6f?cid=49789426e6c04428a2befbd3c2d79b02
0F2BxpbxH8Yc3pLub48hrb,Pjanoo - Radio Edit,Eric Prydz,0.0295,https://p.scdn.co/mp3-preview/26b7c18ec7fcdce5b77c9983fb6adc15129e3dc1?cid=49789426e6c04428a2befbd3c2d79b02
117q9QEdHOK6fTHu5hZxW2,This is My Life - Radio Version,Edward Maya,0.0328,https://p.scdn.co/mp3-preview/70614cae206bd6e9d92be78ce0f5de56f2400a8c?cid=49789426e6c04428a2befbd3c2d79b02
14n0buz71ujiZQwVqvkyuA,Touché - Radio Edit,Bob Sinclar,0.0825,https://p.scdn.co/mp3-preview/97fedfbbe58ac86a7a6af1e050f901f991a15361?cid=49789426e6c04428a2befbd3c2d79b02
04zrPERrSO4CfyargthKJ9,Bla Bla Bla,Gigi D'Agostino,0.0821,https://p.scdn.co/mp3-preview/954e02f619ba810543afefb7c9f0a84458f7c713?cid=49789426e6c04428a2befbd3c2d79b02
0l3795cAVGOHNdHvooZ25S,Another Way,Gigi D'Agostino,0.0346,https://p.scdn.co/mp3-preview/1798df104b33d3915587f74474afc94f6fe44237?cid=49789426e6c04428a2befbd3c2d79b02
