track_id,track_name,track_artist,speechiness,preview_url
0pgEx0eQPVh3fDpJcP4BqL,Strobe - Radio Edit,deadmau5,0.0307,https://p.scdn.co/mp3-preview/524a1ba45be3681a526ad5695e26f845d87500cd?cid=49789426e6c04428a2befbd3c2d79b02
2pWMpb8iHfGKsw9BmeUBOK,Feedback,Steve Aoki,0.0829,https://p.scdn.co/mp3-preview/45d98504bc058ec051da0fc2865c1bec448aa679?cid=49789426e6c04428a2befbd3c2d79b02
1Thv8uCYzyOFC7PME9J936,"The Island, Pt. I (Dawn)",Pendulum,0.0557,https://p.scdn.co/mp3-preview/8a28fb81c2e217ffd7bd8b71e074800491e93271?cid=49789426e6c04428a2befbd3c2d79b02
5FUNk47hbkiL7mxLOo5CYc,Again & Again,Basto,0.0368,https://p.scdn.co/mp3-preview/485e70f35dc2439424db5a6190c8c0dbd633f612?cid=49789426e6c04428a2befbd3c2d79b02
41PCkAcfU1UiSKUDtt6tXQ,LOVE ME FOR LIFE,BROCKHAMPTON,0.0876,https://p.scdn.co/mp3-preview/062d1946752b29135a8e4bcac26bb5f939bd787d?cid=49789426e6c04428a2befbd3c2d79b02
7M7IOOxwJpr6Fwf3YQbBCB,Over (feat. 6LACK),Syd,0.0534,https://p.scdn.co/mp3-preview/8365f3c7f65ea2235c76fa734e2efbde1e12ec6f?cid=49789426e6c04428a2befbd3c2d79b02
0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,Bryce Vine,0.0572,https://p.scdn.co/mp3-preview/e0a6b4c89f4ba9cc2903b3c1fc2ce9363c567c54?cid=49789426e6c04428a2befbd3c2d79b02
1eA6HGJ1qZXEL7NIFKYrXK,Baby Blue,Rence,0.0335,https://p.scdn.co/mp3-preview/2808d23fbddcabf3d2272e9e1559ba405fefba88?cid=49789426e6c04428a2befbd3c2d79b02
21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,0.038,https://p.scdn.co/mp3-preview/500f32c94358533f3736af033498350a9636e701?cid=49789426e6c04428a2befbd3c2d79b02
7nD5MiXspW533xaREDma2N,Buck 50,DJ Scheme,0.0706,https://p.scdn.co/mp3-preview/586983356e85d5ac73d69852e48f643fddad4039?cid=49789426e6c04428a2befbd3c2d79b02
6GeknxD68osCT7BusMmzVF,STATUS,Russ,0.09,https://p.scdn.co/mp3-preview/b7a1310ef276b964413c71d1de300ef9e870f3a4?cid=49789426e6c04428a2befbd3c2d79b02
0rhxoXFMKRtm1dQJfi72Yh,No Heart,YNW Melly,0.0558,https://p.scdn.co/mp3-preview/4b463bd3423c26f32457e11bd93c40f1147d4514?cid=49789426e6c04428a2befbd3c2d79b02
25r6MZ4Gtd76l43qnZI1DG,Flocky Flocky (feat. Travis Scott),Don Toliver,0.0375,https://p.scdn.co/mp3-preview/19b66f9e1d6ec6c866f693a7497e63e6851b4963?cid=49789426e6c04428a2befbd3c2d79b02
6siDDghVE7fxel5o7fE4OF,Sweater Weather,Gaullin,0.07,https://p.scdn.co/mp3-preview/a6d456ee093362bb392110f973149f5564b884c8?cid=49789426e6c04428a2befbd3c2d79b02
4VJ2sENZ7M33zFleoKhupk,Drowning,ZHU,0.0741,https://p.scdn.co/mp3-preview/32bfb62f57af8d7b389e51a9d44a2c4d666e55e1?cid=49789426e6c04428a2befbd3c2d79b02
5YzaostcCu9Sgp5T7bFuX3,JUVENILE,The Blaze,0.0256,https://p.scdn.co/mp3-preview/c72e9f273635b2bfd686342767c76ac253a331d9?cid=49789426e6c04428a2befbd3c2d79b02
095nyFKlTwa9JIp9cVrHOF,Blast Off (feat. Pharrell Williams),Gesaffelstein,0.0549,https://p.scdn.co/mp3-preview/3cccb4ca5852565b0dcf2258cd42def169a4406b?cid=49789426e6c04428a2befbd3c2d79b02
60VNy4PpJvBZxL3fztmU3t,Yellow Ferrari,The Toxic Avenger,0.0436,https://p.scdn.co/mp3-preview/facb44493de281c88235c4667b01deab6487f13c?cid=49789426e6c04428a2befbd3c2d79b02
2qre5YuCk0fuKw0Z60E28W,So Bad (feat. HAIM),Gesaffelstein,0.0637,https://p.scdn.co/mp3-preview/3b49b135d3eedb608eccbf25a6be19393c82b15f?cid=49789426e6c04428a2befbd3c2d79b02
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,0.0363,https://p.scdn.co/mp3-preview/d5e5adc04a0da97852782c7c4a49807a3f5a0262?cid=49789426e6c04428a2befbd3c2d79b02
3q9oTSo64CrjOiPwI4DbWE,Baianá,Bakermat,0.0709,https://p.scdn.co/mp3-preview/b27af037e83b336a4f4ced48947a370ce7adef17?cid=49789426e6c04428a2befbd3c2d79b02
6Sun0pDZ9Dg5TRF1vSy32V,Used To Be - Rasster Remix,GASHI,0.0741,https://p.scdn.co/mp3-preview/ac5012640da920891288bda8ceabdd9edbd0cf9f?cid=49789426e6c04428a2befbd3c2d79b02
4IlqQhaxrGPxmg35YcXXuS,Dancin - Krono Remix,Aaron Smith,0.0304,https://p.scdn.co/mp3-preview/9b85aedbcdbef34dc0364e4a572035762873cc8e?cid=49789426e6c04428a2befbd3c2d79b02
5kxinzQqkSJhL7QDdvkDFM,Meet the Frownies,Mr Twin Sister,0.0338,https://p.scdn.co/mp3-preview/015e84115afa45aad7179365f0391ab080e812d0?cid=49789426e6c04428a2befbd3c2d79b02
3YfS47QufnLDFA71FUsgCM,The Sound of Silence,Simon & Garfunkel,0.0301,https://p.scdn.co/mp3-preview/ea8acffe4466728559cfb5a444177a565384d624?cid=49789426e6c04428a2befbd3c2d79b02
4qS2KPWvsQzLvRa9oCHw41,You (feat. Travis Scott),Don Toliver,0.0532,https://p.scdn.co/mp3-preview/d47b7a2e65b5c28b64129d1d4199de4313ec9255?cid=49789426e6c04428a2befbd3c2d79b02
1v3Ozpbcx2B926aVW0UuXk,AOK,Tai Verdes,0.0805,https://p.scdn.co/mp3-preview/19112a946bbfa798cbd575c202db842a49921c2e?cid=49789426e6c04428a2befbd3c2d79b02
2KOhaiCh49qLvpCyRStvam,GREENER KNOTS,Maxo Kream,0.0594,https://p.scdn.co/mp3-preview/2c3f56631d8126d3a5cd715354f634b76b66507d?cid=49789426e6c04428a2befbd3c2d79b02
2PWe4eN2vvwfck9dVuwM78,Revolution (Absence Remix) [feat. Faustix & Imanos and Kai],Diplo,0.0619,https://p.scdn.co/mp3-preview/5d38b0549187b9b384a7c64f1e7f1a491c4a31fd?cid=49789426e6c04428a2befbd3c2d79b02
18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto,0.0435,https://p.scdn.co/mp3-preview/f1bc601f20aed02799fc5adaf39c664e4ffa5101?cid=49789426e6c04428a2befbd3c2d79b02
08F16baYbciTva9P4BvpiI,MAFIA,Travis Scott,0.0483,https://p.scdn.co/mp3-preview/e818eb24667f15a47305a591de4bd6fad848b01a?cid=49789426e6c04428a2befbd3c2d79b02
5lHBNlQz5v5hQxFgvO4Aul,gurenge (demon slayer lofi),luvbyrd,0.0592,https://p.scdn.co/mp3-preview/d2b9eaadac5e50921fab761a69643aedc38cf502?cid=49789426e6c04428a2befbd3c2d79b02
5reQI13tWWYDLMrGcUF4Mk,Nuestra Canción,Monsieur Periné,0.0977,https://p.scdn.co/mp3-preview/16e1df4b3f65e45d134cc61e8e337e371469da8c?cid=49789426e6c04428a2befbd3c2d79b02
383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,The Charlie Daniels Band,0.0523,https://p.scdn.co/mp3-preview/db97d1a67debfcdf9d1c7921c85af469d88b1a6c?cid=49789426e6c04428a2befbd3c2d79b02
5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,America,0.0337,https://p.scdn.co/mp3-preview/7b6250c5c05c239a23ee04984946a738e0d18f98?cid=49789426e6c04428a2befbd3c2d79b02
3J4VKkUpLvomXJbn9ZAypO,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,0.0385,https://p.scdn.co/mp3-preview/1fd2b7c307a4fdf5a46236cc4c1c58cbc0146c17?cid=49789426e6c04428a2befbd3c2d79b02
7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,Travis Scott,0.0409,https://p.scdn.co/mp3-preview/90c323740d95766d36556cec063997d18cfb5026?cid=49789426e6c04428a2befbd3c2d79b02
5xyLeb2q1lxDf7hXKYlC1H,Mind of Melvin (feat. Lil Uzi Vert),YNW Melly,0.0382,https://p.scdn.co/mp3-preview/1e3502ffc790b74e035ee6a6f8f11823adf6755c?cid=49789426e6c04428a2befbd3c2d79b02
2CxjDTsUBmVlcMjjy2UETJ,ULTRA VIOLET,Thouxanbanfauni,0.063,https://p.scdn.co/mp3-preview/1c255eceb258abb55d6eb4f6d7e6867ab9aed72d?cid=49789426e6c04428a2befbd3c2d79b02
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,0.0577,https://p.scdn.co/mp3-preview/4d8e94bc001032aae32d0710ab1432c67d9e2fde?cid=49789426e6c04428a2befbd3c2d79b02
7w0BSw2zbz5k2YY7FOAsSm,Situation,Don Toliver,0.0847,https://p.scdn.co/mp3-preview/f1a28620109a33b57a6dc2d4ae28628f4c47efac?cid=49789426e6c04428a2befbd3c2d79b02
11kDth1aKUEUMq9r1pqyds,5% TINT,Travis Scott,0.0487,https://p.scdn.co/mp3-preview/c1bcb779bca4da7d1dd96c378c42297fd410678a?cid=49789426e6c04428a2befbd3c2d79b02
1WoOzgvz6CgH4pX6a1RKGp,My Way (feat. Monty),Fetty Wap,0.0531,https://p.scdn.co/mp3-preview/018054e25245ef5fd9abda538a6b73ffcb8bd0bf?cid=49789426e6c04428a2befbd3c2d79b02
3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,Lil Uzi Vert,0.0666,https://p.scdn.co/mp3-preview/be7bd6858e8b97904c76a1028954f57e995c6e2a?cid=49789426e6c04428a2befbd3c2d79b02
0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,0.04,https://p.scdn.co/mp3-preview/7171e6e1709f269a6d88d0d343414d8d5d4d1894?cid=49789426e6c04428a2befbd3c2d79b02
5DPASDOoVakOcD8EIhb46T,High Right Now (feat. Wiz Khalifa) - Remix,Tyla Yaweh,0.0498,https://p.scdn.co/mp3-preview/9cb627eda8559320b575306d201122f0150f3934?cid=49789426e6c04428a2befbd3c2d79b02
1zQ6uJovEnJTvExEfAL6vT,Ridin (feat. Landon Cube & YBN Nahmir),Yung Bans,0.0996,https://p.scdn.co/mp3-preview/b65a0d6914848ff7f800ccd5a40eaf0d2f7fe551?cid=49789426e6c04428a2befbd3c2d79b02
4oM9DGUTrRaXJDypxxHztZ,La La Land (feat. YG),Bryce Vine,0.0569,https://p.scdn.co/mp3-preview/b6ee41c8693b6efc0b51d57f38eee4a2a87d42a4?cid=49789426e6c04428a2befbd3c2d79b02
527k23H0A4Q0UJN3vGs0Da,After Party,Don Toliver,0.0376,https://p.scdn.co/mp3-preview/aa5c75b892ac13349826248a278f295377a59264?cid=49789426e6c04428a2befbd3c2d79b02
4m2lVqfPeSTD3azgBJHowK,FAKE,BROCKHAMPTON,0.0526,https://p.scdn.co/mp3-preview/a642dd1e1b45e0494e5f7f20f3217a95eb9bb23e?cid=49789426e6c04428a2befbd3c2d79b02
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,0.0545,https://p.scdn.co/mp3-preview/16f9a0b74ce7aa75cfcfcd2bd928cda87ba11045?cid=49789426e6c04428a2befbd3c2d79b02
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,Lil Uzi Vert,0.0388,https://p.scdn.co/mp3-preview/95a07250b75b7cdba2316b78f98c48918c3e7623?cid=49789426e6c04428a2befbd3c2d79b02
1uMzK2gBY5VFzsuCQTChfn,FINER THINGS,KILLY,0.0394,https://p.scdn.co/mp3-preview/6424204c301a94f4fa29972fcf224edf9e0fe981?cid=49789426e6c04428a2befbd3c2d79b02
18lkWhwmY0fVVv40eCxohv,Hatchback,Cochise,0.0595,https://p.scdn.co/mp3-preview/ae0fe1e36c6c03b7abc8611c0b76dabdfc79d3f3?cid=49789426e6c04428a2befbd3c2d79b02
4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Rauw Alejandro,0.0506,https://p.scdn.co/mp3-preview/fce5366537fbc618ade7aba6ebeef1ec4a79d0de?cid=49789426e6c04428a2befbd3c2d79b02
1yigUXPUSNuGHR3ur2r9zn,BENZ | I Know,Kelvyn Colt,0.0295,https://p.scdn.co/mp3-preview/e854e6fc721070df437ba8454d6dd1c6be033ee0?cid=49789426e6c04428a2befbd3c2d79b02
7bcHU50mENL3al5DhEJc7J,Terra promessa,Eros Ramazzotti,0.0245,https://p.scdn.co/mp3-preview/7f8e6c27b6de891b934ad989b2ad8eea757d7dab?cid=49789426e6c04428a2befbd3c2d79b02
17D31hC8JLaN1EIt2P0r5C,JEREMIAH - RMX,BROCKHAMPTON,0.0909,https://p.scdn.co/mp3-preview/29cdca636b2203df8fc17594807314728ed51b1a?cid=49789426e6c04428a2befbd3c2d79b02
5SnQILxl7lE7J8bRgM3NSb,1999,Sleepy Hallow,0.059,https://p.scdn.co/mp3-preview/ae80ac9f5ee1bb9b7e93f2c21040a651ce491daf?cid=49789426e6c04428a2befbd3c2d79b02
1vNn7rVQT6UtEW1NGH53fT,All Night Longer,Sammy Adams,0.063,https://p.scdn.co/mp3-preview/54e7f0891cdc8ad37935270461d6d06a3f84da7f?cid=49789426e6c04428a2befbd3c2d79b02
3FU6urUVsgXa6RBuV2PdRk,Heartless (feat. Morgan Wallen),Diplo,0.0512,https://p.scdn.co/mp3-preview/64f9de825007fbd32c5c066346961cfcdb8d0eaa?cid=49789426e6c04428a2befbd3c2d79b02
34S4m6c5KQkPBl7Am9uQQa,Man Down (feat. Chris Brown),YBN Nahmir,0.0951,https://p.scdn.co/mp3-preview/0fd3a0add9ae00a4dfa9e4195b4da1db8043ad86?cid=49789426e6c04428a2befbd3c2d79b02
0IakguBBeTUsAILmugkEam,You Right,Doja Cat,0.0565,https://p.scdn.co/mp3-preview/6f9e50e5f716c7e2441d4e0262304656c5b108fa?cid=49789426e6c04428a2befbd3c2d79b02
5yjcHfRu0LWD9XpvWabQGj,No Surprise (feat. Don Toliver & Bslime),Young Stoner Life,0.0494,https://p.scdn.co/mp3-preview/d59d779b4e021cfbdc41fc6657a3df5e7c6ae351?cid=49789426e6c04428a2befbd3c2d79b02
5OcT3ogKvbL2vrW0x7GkHU,Beat The Case (feat. Offset) - Bonus Track,Gunna,0.0865,https://p.scdn.co/mp3-preview/f8aec306f0bb22c8d5cf9fa604afad6982901b40?cid=49789426e6c04428a2befbd3c2d79b02
2Lw5B2B1KsssGf5NbjDeyj,Z Look Jamaican,Kodak Black,0.0572,https://p.scdn.co/mp3-preview/422cfd29e543c7a3b889767bb11f5976edd02f96?cid=49789426e6c04428a2befbd3c2d79b02
48WidxP9CqyYtk97pwGZ3c,Wasting Time ( feat. Drake & The Neptunes ),Brent Faiyaz,0.0733,https://p.scdn.co/mp3-preview/0f376aa711cfcb412af68450076cfdcb3519946b?cid=49789426e6c04428a2befbd3c2d79b02
501sz40LhXSFQHA2LTXMpw,In Your Eyes,Nora En Pure,0.0414,https://p.scdn.co/mp3-preview/d0debe92f77644be1df7a7290f022cab1b19e11c?cid=49789426e6c04428a2befbd3c2d79b02
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,0.0292,https://p.scdn.co/mp3-preview/2213bf4173a9b50a807a30121ed6b559a7778209?cid=49789426e6c04428a2befbd3c2d79b02
57yL3161hUMuw06zzzUCHi,Doubt,Twenty One Pilots,0.0358,https://p.scdn.co/mp3-preview/72406a0bdb0dfa74609472196a41215f5c4f789e?cid=49789426e6c04428a2befbd3c2d79b02
10I3CmmwT0BkOVhduDy53o,Really Really,Kevin Gates,0.0916,https://p.scdn.co/mp3-preview/5df72a13347062ea9e32c89e743136ee4ccf3de6?cid=49789426e6c04428a2befbd3c2d79b02
1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,0.032,https://p.scdn.co/mp3-preview/acd5af9c79ae22c4a0ff7bd185193d9c6ef6cae2?cid=49789426e6c04428a2befbd3c2d79b02
1x6Zk7hoTIlSOFNZnyxjZD,Upper Echelon (feat. T.I. & 2 Chainz),Travis Scott,0.0651,https://p.scdn.co/mp3-preview/9cb8a36a60c65b2fe404446ddcea952dd0819a31?cid=49789426e6c04428a2befbd3c2d79b02
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,0.0719,https://p.scdn.co/mp3-preview/efb065069d22384206b0fc703c6f99734d33411d?cid=49789426e6c04428a2befbd3c2d79b02
6br4Pc0BzU6dTD5fEmks2i,Electric Body (feat. ScHoolboy Q),A$AP Rocky,0.0467,https://p.scdn.co/mp3-preview/a634392fa3736002ec6cd3607e5480cad6a36204?cid=49789426e6c04428a2befbd3c2d79b02
0RE4crnT3jRms1xxVlEZx2,Bad boy,Marwa Loud,0.0388,https://p.scdn.co/mp3-preview/9579a3573330203519906bec3eeaf767c9c9154d?cid=49789426e6c04428a2befbd3c2d79b02
13QU8HBEBaSTZGq1HzQe9S,Euphoria (feat. Travis Scott & Kaash Paige),Don Toliver,0.0271,https://p.scdn.co/mp3-preview/1919535c97264af8903617e9dba4e14fac04c067?cid=49789426e6c04428a2befbd3c2d79b02
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,0.026,https://p.scdn.co/mp3-preview/75a403bfee0fea05ed437b8e84ce4e8cbb8d5b62?cid=49789426e6c04428a2befbd3c2d79b02
4MQIDIQjNWkUvpXe5Je7TO,APOLOGIZE,Baby Keem,0.0295,https://p.scdn.co/mp3-preview/3974b7a7d9c3a87688bea44dad746d5c63e00181?cid=49789426e6c04428a2befbd3c2d79b02
4SWWe2OYC4mqf40Gc2RSdl,Down Below,Roddy Ricch,0.0732,https://p.scdn.co/mp3-preview/15a23e2437ea5d9a21f5a85a98b7ee4b694ef1b1?cid=49789426e6c04428a2befbd3c2d79b02
0fFWxRZGKR7HDW2xBMOZgW,5 Thousand Singles,SAINt JHN,0.0468,https://p.scdn.co/mp3-preview/cd06f0f77622b75e9c5d98eda0a34427d23e9296?cid=49789426e6c04428a2befbd3c2d79b02
4k7dYdLGhJuUjaeEQB5hcA,Best You Had,Don Toliver,0.054,https://p.scdn.co/mp3-preview/7ffa682298c8b8fbcb3d03a264872b820f43fd6a?cid=49789426e6c04428a2befbd3c2d79b02
5Ez1Qv0zcQnIpbbQ2JfBfL,Believe the Lie,Bobby Raps,0.0922,https://p.scdn.co/mp3-preview/d5783e91ca693b08d3b4fdc1140d2024fbbbda09?cid=49789426e6c04428a2befbd3c2d79b02
3SEd8nPd8MpGwk6ZZ8tk2j,Mamacita (feat. Rich Homie Quan & Young Thug),Travis Scott,0.0819,https://p.scdn.co/mp3-preview/e3a954e55d60f969fd099d7657193474761a4276?cid=49789426e6c04428a2befbd3c2d79b02
01DGSKcBCSQ3pRJ4q4Ekmj,SUNDAY NIGHT,Jack Harlow,0.0343,https://p.scdn.co/mp3-preview/044891dba5996130204eb7f42b8b97c5ef68511f?cid=49789426e6c04428a2befbd3c2d79b02
6rLi6PyWXu1rPlShuIZpj6,Way Out (feat. Big Sean),Jack Harlow,0.0719,https://p.scdn.co/mp3-preview/5ef26b7875decb3d9f35e86090e1b2f936604785?cid=49789426e6c04428a2befbd3c2d79b02
7pBrj5rt4SSxXwFKOyZfHR,Dissolve,Absofacto,0.0542,https://p.scdn.co/mp3-preview/01883a5ec16504c1bb170d76efa9a06e43d54bc5?cid=49789426e6c04428a2befbd3c2d79b02
4UYQHTgOlSdaQWfUTAjpop,Void,Pouya,0.0675,https://p.scdn.co/mp3-preview/c4618d80420cd23b9aa32f92c31dca5015936d39?cid=49789426e6c04428a2befbd3c2d79b02
0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,0.0479,https://p.scdn.co/mp3-preview/406eabab4c68a42317bbc0b0bdb85900befe341c?cid=49789426e6c04428a2befbd3c2d79b02
3s6ltUrI93LBKU8taezsLn,Magic in the Air (feat. Ahmed Chawki),Magic System,0.0474,https://p.scdn.co/mp3-preview/b09d14ab3d25bc6a56243062fc90a26015ae1594?cid=49789426e6c04428a2befbd3c2d79b02
5lXY6PTuWXOludKy4zDQwM,On My Mind,Diplo,0.0409,https://p.scdn.co/mp3-preview/83708cc98d051cb15afb8874db12ce349f0ca27b?cid=49789426e6c04428a2befbd3c2d79b02
691df0fYjhhszUgQH3FGvP,94 Bentley,SAINt JHN,0.0525,https://p.scdn.co/mp3-preview/49d3a918151094ddb1a12599ef5672ba9efbdd36?cid=49789426e6c04428a2befbd3c2d79b02
28FOofHvKgLp5bng45jzVY,Hilo,graves,0.0611,https://p.scdn.co/mp3-preview/025a2f49264539147db73dadb30fbf2000881aab?cid=49789426e6c04428a2befbd3c2d79b02
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,0.0286,https://p.scdn.co/mp3-preview/ac032e24ed332f7d57306ca32aead2daf5ee1be4?cid=49789426e6c04428a2befbd3c2d79b02
4z0PnuB07fxtVZZRWsCfxb,100 Grandkids,Mac Miller,0.0874,https://p.scdn.co/mp3-preview/9cbd788c9aa78fa751fa9160e2d08e011154b15e?cid=49789426e6c04428a2befbd3c2d79b02
7v96VvFLS0wSYT8kewNLRy,24 (feat. Lil Baby),Money Man,0.0736,https://p.scdn.co/mp3-preview/66aeb8b712f893c8bf1088a4a35a9e3a4805357e?cid=49789426e6c04428a2befbd3c2d79b02
6xQPfqFC4jecPJDpLhq3X1,The Way to Go,mike.,0.0631,https://p.scdn.co/mp3-preview/c51d618860e020ab9513052088ff91424738c061?cid=49789426e6c04428a2befbd3c2d79b02
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,0.0294,https://p.scdn.co/mp3-preview/258775e7324ab09be650b91d322d22948ed9df1a?cid=49789426e6c04428a2befbd3c2d79b02
3DbBgbnDUOml329rAp2Tbr,Colorado,Kota the Friend,0.0662,https://p.scdn.co/mp3-preview/e978b69e4a78147fae32ebc41018dc12ad228873?cid=49789426e6c04428a2befbd3c2d79b02
0chpQTaECrCZBusarf71Ql,Blue - Flume Remix,Eiffel 65,0.0886,https://p.scdn.co/mp3-preview/61093cc18791fc3bb5b35974fa4636d0f5c67331?cid=49789426e6c04428a2befbd3c2d79b02
2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,0.0497,https://p.scdn.co/mp3-preview/a77f1ec0bb831873d77af8921731d3694e45b752?cid=49789426e6c04428a2befbd3c2d79b02
5V4Sx4VKnHwyM6CjZnfce2,Not Good At Not,Morgan Wallen,0.0325,https://p.scdn.co/mp3-preview/2260564b9a3f906469d91d57f2e15e9eb74bbd56?cid=49789426e6c04428a2befbd3c2d79b02
7epGknfpAlH1u33S71Ur1o,Lose It,Kane Brown,0.0289,https://p.scdn.co/mp3-preview/d594570557c0dd71f0a7eb63d7d51b6912096118?cid=49789426e6c04428a2befbd3c2d79b02
2G60ShHRZZhqxSKbZTWdOh,I Can't Even Lie (feat. Future & Nicki Minaj),DJ Khaled,0.0536,https://p.scdn.co/mp3-preview/012c4f8e502609be22d78fae9bc54dfa70cb0f82?cid=49789426e6c04428a2befbd3c2d79b02
3aMUiKCIXJeurR5ppEMJZD,Six Feet Apart,Luke Combs,0.0276,https://p.scdn.co/mp3-preview/7e8eeb1f5120d75e587cdb2a2d65b63d578e1361?cid=49789426e6c04428a2befbd3c2d79b02
4OV0sRTFrZLXaZZ1sS9hLn,Sirius,The Alan Parsons Project,0.034,https://p.scdn.co/mp3-preview/85cd34274e18610abbf954019707ad66d0add421?cid=49789426e6c04428a2befbd3c2d79b02
4TVinarpLQLZ5cWI9paHJv,"Feel It (feat. Rich Homie Quan, Lloyd)",Jacquees,0.072,https://p.scdn.co/mp3-preview/e6295ecf5b3d766d5f222a87377c394b94605214?cid=49789426e6c04428a2befbd3c2d79b02
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Fifth Harmony,0.0882,https://p.scdn.co/mp3-preview/de93c7aed8dff779d1fdba63d1522f2c770980f5?cid=49789426e6c04428a2befbd3c2d79b02
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),21 Savage,0.0969,https://p.scdn.co/mp3-preview/a972368a3772747a599cfc62b86342ab0767429f?cid=49789426e6c04428a2befbd3c2d79b02
7fTX4K5zBClRE0ufDaquJl,Cover It Up,Robert Cristian,0.0821,https://p.scdn.co/mp3-preview/bdad0c035c94ab73f2454f1b85599c941629a045?cid=49789426e6c04428a2befbd3c2d79b02
26Sw3iKfNsX2i0OnKqKXNi,Safety (feat. DJ Snake),GASHI,0.0355,https://p.scdn.co/mp3-preview/b46386491ac08ac1bfcfd05d4133d2ef0ed78b40?cid=49789426e6c04428a2befbd3c2d79b02
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,0.0487,https://p.scdn.co/mp3-preview/147f604daafe57187f50f6dafa5a052262eedad5?cid=49789426e6c04428a2befbd3c2d79b02
