track_id,track_name,track_artist,energy,preview_url
4HwAJXq7oprrAvsyZI2XxT,Black Bruce Wayne,Tunji Ige,0.635,https://p.scdn.co/mp3-preview/afd69bcdcfd0b935cc6e636ed8d366499acb2525?cid=49789426e6c04428a2befbd3c2d79b02
2PBzQP1Flj1t0TOubfBkJQ,Japan,Gunna,0.638,https://p.scdn.co/mp3-preview/66b9e686f28cab656b72513ccb7584f04b2c4e67?cid=49789426e6c04428a2befbd3c2d79b02
1uMzK2gBY5VFzsuCQTChfn,FINER THINGS,KILLY,0.723,https://p.scdn.co/mp3-preview/6424204c301a94f4fa29972fcf224edf9e0fe981?cid=49789426e6c04428a2befbd3c2d79b02
18lkWhwmY0fVVv40eCxohv,Hatchback,Cochise,0.69,https://p.scdn.co/mp3-preview/ae0fe1e36c6c03b7abc8611c0b76dabdfc79d3f3?cid=49789426e6c04428a2befbd3c2d79b02
5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),Cordae,0.714,https://p.scdn.co/mp3-preview/57fe79517f118c84b3b9d191958362545486d8f6?cid=49789426e6c04428a2befbd3c2d79b02
4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Rauw Alejandro,0.718,https://p.scdn.co/mp3-preview/fce5366537fbc618ade7aba6ebeef1ec4a79d0de?cid=49789426e6c04428a2befbd3c2d79b02
7bcHU50mENL3al5DhEJc7J,Terra promessa,Eros Ramazzotti,0.665,https://p.scdn.co/mp3-preview/7f8e6c27b6de891b934ad989b2ad8eea757d7dab?cid=49789426e6c04428a2befbd3c2d79b02
3kml9ZdpT7UYk1ugkjqOzt,Don Don,Daddy Yankee,0.819,https://p.scdn.co/mp3-preview/643b1c3fb8ada0de2c9ddc1fc6b7780bf460761b?cid=49789426e6c04428a2befbd3c2d79b02
72GT4vlxNfMTeFt9hgTHW7,Bandemic,Bizzy Banks,0.628,https://p.scdn.co/mp3-preview/8fe2cf6cf9e6b64cf7a7403c1582c13725872b90?cid=49789426e6c04428a2befbd3c2d79b02
0UlinN0HQMMvezbjG8Ff6U,CUANDO ME VEN,Myke Towers,0.706,https://p.scdn.co/mp3-preview/bf593c70912671bdfb79818dddfe51c3c63e1dd7?cid=49789426e6c04428a2befbd3c2d79b02
6ZPU73akrp4hU6Ua2jSjtI,Tip Toe,Sheff G,0.622,https://p.scdn.co/mp3-preview/5c4171fb55c45728a77edeeb2ac381f5848567a4?cid=49789426e6c04428a2befbd3c2d79b02
11SsZjc73w58L5y0csv67t,West Orlando Flow,Caleb Gordon,0.683,https://p.scdn.co/mp3-preview/321cb6cba81e0b00c86930b0a841f1358c02ab87?cid=49789426e6c04428a2befbd3c2d79b02
1vNn7rVQT6UtEW1NGH53fT,All Night Longer,Sammy Adams,0.649,https://p.scdn.co/mp3-preview/54e7f0891cdc8ad37935270461d6d06a3f84da7f?cid=49789426e6c04428a2befbd3c2d79b02
0RlsFYqkOzlg4ZxVQs9YJA,Lay Wit Ya (feat. Duke Deuce),Isaiah Rashad,0.861,https://p.scdn.co/mp3-preview/5501de094538777938484178b02edf1c3afeb357?cid=49789426e6c04428a2befbd3c2d79b02
34S4m6c5KQkPBl7Am9uQQa,Man Down (feat. Chris Brown),YBN Nahmir,0.609,https://p.scdn.co/mp3-preview/0fd3a0add9ae00a4dfa9e4195b4da1db8043ad86?cid=49789426e6c04428a2befbd3c2d79b02
0IakguBBeTUsAILmugkEam,You Right,Doja Cat,0.621,https://p.scdn.co/mp3-preview/6f9e50e5f716c7e2441d4e0262304656c5b108fa?cid=49789426e6c04428a2befbd3c2d79b02
3bAHX6bcQnRgEdz6xlEmH8,Body (Remix) - feat. Jack Harlow,Tion Wayne,0.68,https://p.scdn.co/mp3-preview/b51b6ef59be315b54a5cc97c46948b9b400cbb63?cid=49789426e6c04428a2befbd3c2d79b02
48WidxP9CqyYtk97pwGZ3c,Wasting Time ( feat. Drake & The Neptunes ),Brent Faiyaz,0.72,https://p.scdn.co/mp3-preview/0f376aa711cfcb412af68450076cfdcb3519946b?cid=49789426e6c04428a2befbd3c2d79b02
5c6koqTfHw2wvb7LaFWWrC,Feel Like Pop,Rah Swish,0.647,https://p.scdn.co/mp3-preview/2d1c4359e29b1922ec892fb4547b30f3e91ef306?cid=49789426e6c04428a2befbd3c2d79b02
2OPxM2L3KtuehqY24vTMGs,Heart Mind,Kodak Black,0.641,https://p.scdn.co/mp3-preview/17b759bac7968c08989a4ca85b50c2eb327eecf3?cid=49789426e6c04428a2befbd3c2d79b02
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Trapt,0.896,https://p.scdn.co/mp3-preview/c4e0342c41777808ed63d0eed5576b6e34176ab9?cid=49789426e6c04428a2befbd3c2d79b02
501sz40LhXSFQHA2LTXMpw,In Your Eyes,Nora En Pure,0.693,https://p.scdn.co/mp3-preview/d0debe92f77644be1df7a7290f022cab1b19e11c?cid=49789426e6c04428a2befbd3c2d79b02
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,0.71,https://p.scdn.co/mp3-preview/2213bf4173a9b50a807a30121ed6b559a7778209?cid=49789426e6c04428a2befbd3c2d79b02
3E5R61s1v3K6Us4QXKXE5r,You Can't Stop Me,Andy Mineo,0.826,https://p.scdn.co/mp3-preview/fef9680419a4f13449cef5d1541a04960fba24e3?cid=49789426e6c04428a2befbd3c2d79b02
51gbF0SxTmxgAguiWWUXPu,Jump (feat. Gizzle),Lupe Fiasco,0.762,https://p.scdn.co/mp3-preview/51966bc3871a9184ce15bbe89e7c1b9b4f47a336?cid=49789426e6c04428a2befbd3c2d79b02
57yL3161hUMuw06zzzUCHi,Doubt,Twenty One Pilots,0.645,https://p.scdn.co/mp3-preview/72406a0bdb0dfa74609472196a41215f5c4f789e?cid=49789426e6c04428a2befbd3c2d79b02
4h7qcXBtaOJnmrapxoWxGf,Isis (feat. Logic),Joyner Lucas,0.936,https://p.scdn.co/mp3-preview/cbca4bbe478119e27726fe28a5f6ab6b9c136ff5?cid=49789426e6c04428a2befbd3c2d79b02
31RYcUDhkqkH1W2xxnzBjY,Forbes,G-Eazy,0.782,https://p.scdn.co/mp3-preview/1760693b9e5f036e274ea60e5591b1660922ab99?cid=49789426e6c04428a2befbd3c2d79b02
25rc1PFgPvtV6GFSloyOI0,New Level (feat. Future),A$AP Ferg,0.703,https://p.scdn.co/mp3-preview/bdab1030a1a97a1349492d920e5ea64f26662a4a?cid=49789426e6c04428a2befbd3c2d79b02
6HMHgBHdLBQ0QYIaOp2gse,I Don't Get Tired (#IDGT) (feat. August Alsina),Kevin Gates,0.698,https://p.scdn.co/mp3-preview/58e1ee9f31a1a1d405aad5503d5d74e508f8aea8?cid=49789426e6c04428a2befbd3c2d79b02
2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),Waka Flocka Flame,0.702,https://p.scdn.co/mp3-preview/9e5de11b2665cb895f0e69234b8e3a45ddbf3ae8?cid=49789426e6c04428a2befbd3c2d79b02
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,0.72,https://p.scdn.co/mp3-preview/246ee8e467fba5701f3b15a81a69194079b41f2a?cid=49789426e6c04428a2befbd3c2d79b02
2rzBvHM9h36Tpdj7Jdajka,Wild for the Night (feat. Skrillex & Birdy Nam Nam),A$AP Rocky,0.848,https://p.scdn.co/mp3-preview/7faa94e32703114132b53a9bc7c7a09729ad4a5d?cid=49789426e6c04428a2befbd3c2d79b02
10I3CmmwT0BkOVhduDy53o,Really Really,Kevin Gates,0.666,https://p.scdn.co/mp3-preview/5df72a13347062ea9e32c89e743136ee4ccf3de6?cid=49789426e6c04428a2befbd3c2d79b02
42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,Meek Mill,0.774,https://p.scdn.co/mp3-preview/75b917bf69e1f1dbeddfae6f11daf678a7fc7a71?cid=49789426e6c04428a2befbd3c2d79b02
7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),Meek Mill,0.87,https://p.scdn.co/mp3-preview/7b0a233e908d676945aa00e8beffaaab52576edd?cid=49789426e6c04428a2befbd3c2d79b02
37EDnGj3yFe5Hs4Zk3s3YF,Monster,Meek Mill,0.75,https://p.scdn.co/mp3-preview/9bfbf3a35c538837f42899a7bca2d5c1ad4f7523?cid=49789426e6c04428a2befbd3c2d79b02
1rZah1UGXvgiQCqLVlq4hS,King of Everything,Wiz Khalifa,0.756,https://p.scdn.co/mp3-preview/7a3927853bfd93691a113800d2c75117dfc69a0f?cid=49789426e6c04428a2befbd3c2d79b02
3tZlxGCaynTIKK83TF4uPB,Old English,Salva,0.802,https://p.scdn.co/mp3-preview/6d15844d11c8efebc795ad9b9239ac5c60b39020?cid=49789426e6c04428a2befbd3c2d79b02
3WcC6NH9J77xPEvj1SOL7z,March Madness,Future,0.69,https://p.scdn.co/mp3-preview/422de064f840fcec9cc1ddef3da4d34fea9d07cf?cid=49789426e6c04428a2befbd3c2d79b02
1x6Zk7hoTIlSOFNZnyxjZD,Upper Echelon (feat. T.I. & 2 Chainz),Travis Scott,0.617,https://p.scdn.co/mp3-preview/9cb8a36a60c65b2fe404446ddcea952dd0819a31?cid=49789426e6c04428a2befbd3c2d79b02
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,0.931,https://p.scdn.co/mp3-preview/efb065069d22384206b0fc703c6f99734d33411d?cid=49789426e6c04428a2befbd3c2d79b02
29UgEHyxg63NDzckA3hLk5,Lockjaw (feat. Kodak Black),French Montana,0.648,https://p.scdn.co/mp3-preview/454fc6f63598c92c5617178f4aca2198af67d9e3?cid=49789426e6c04428a2befbd3c2d79b02
2Fw5S2gaOSZzdN5dFoC2dj,A.D.H.D,Kendrick Lamar,0.799,https://p.scdn.co/mp3-preview/373593dd102cf4caddd5f3404aa1150bc186adcd?cid=49789426e6c04428a2befbd3c2d79b02
0XzyXP0E9jsoOwu5Rd7hTV,Sleepless,Flume,0.688,https://p.scdn.co/mp3-preview/8f74c3c56e03704d63d674174de0aa96c5699de2?cid=49789426e6c04428a2befbd3c2d79b02
4fV6yeuoBSoW69WIPv25TN,Top 5 (feat. Playboi Carti),Kap G,0.671,https://p.scdn.co/mp3-preview/6d2c354396cb583b3a38ba27718ce0b0a49d0103?cid=49789426e6c04428a2befbd3c2d79b02
3McTpsUQfEDrlNd2ikro2E,All the Smoke (feat. Gunna & Wiz Khalifa),Tyla Yaweh,0.822,https://p.scdn.co/mp3-preview/717ea0d5b1c0b6e8b55712e57d5a5eb8a37c84ad?cid=49789426e6c04428a2befbd3c2d79b02
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,0.739,https://p.scdn.co/mp3-preview/75a403bfee0fea05ed437b8e84ce4e8cbb8d5b62?cid=49789426e6c04428a2befbd3c2d79b02
14X1WxiHXdVRJ99cMCBzOE,How I Move (feat. Lil Baby),Flipp Dinero,0.635,https://p.scdn.co/mp3-preview/592e4a17593869130299002677ff7f60a7c3550b?cid=49789426e6c04428a2befbd3c2d79b02
0fFWxRZGKR7HDW2xBMOZgW,5 Thousand Singles,SAINt JHN,0.799,https://p.scdn.co/mp3-preview/cd06f0f77622b75e9c5d98eda0a34427d23e9296?cid=49789426e6c04428a2befbd3c2d79b02
2XeMW0BNHdAbXVRZ3C1D09,YES! (feat. Rich The Kid & K CAMP),KYLE,0.666,https://p.scdn.co/mp3-preview/b03e529f0ec0465b2f3e21bf21ab3164a324ee73?cid=49789426e6c04428a2befbd3c2d79b02
3SEd8nPd8MpGwk6ZZ8tk2j,Mamacita (feat. Rich Homie Quan & Young Thug),Travis Scott,0.768,https://p.scdn.co/mp3-preview/e3a954e55d60f969fd099d7657193474761a4276?cid=49789426e6c04428a2befbd3c2d79b02
01DGSKcBCSQ3pRJ4q4Ekmj,SUNDAY NIGHT,Jack Harlow,0.76,https://p.scdn.co/mp3-preview/044891dba5996130204eb7f42b8b97c5ef68511f?cid=49789426e6c04428a2befbd3c2d79b02
64PiOjYeHRjU5NNjXBGvdn,Pop Star,Lil Skies,0.703,https://p.scdn.co/mp3-preview/8ab4850e49554f5ba6a5940e587fa17d6916ce13?cid=49789426e6c04428a2befbd3c2d79b02
4UYQHTgOlSdaQWfUTAjpop,Void,Pouya,0.854,https://p.scdn.co/mp3-preview/c4618d80420cd23b9aa32f92c31dca5015936d39?cid=49789426e6c04428a2befbd3c2d79b02
0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,0.644,https://p.scdn.co/mp3-preview/406eabab4c68a42317bbc0b0bdb85900befe341c?cid=49789426e6c04428a2befbd3c2d79b02
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,0.87,https://p.scdn.co/mp3-preview/3f304ff1c99f8c0ba763e7ac66f7c205fc5fb474?cid=49789426e6c04428a2befbd3c2d79b02
237B0GS3Y8VwGGD9bGl1vG,Red Dot Music,Mac Miller,0.686,https://p.scdn.co/mp3-preview/f2bb44eaa2b83a911625985f6b1ed29195cf9338?cid=49789426e6c04428a2befbd3c2d79b02
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,0.637,https://p.scdn.co/mp3-preview/d01bb6b4b9952d95d2609632474cda8e632e044d?cid=49789426e6c04428a2befbd3c2d79b02
3s6ltUrI93LBKU8taezsLn,Magic in the Air (feat. Ahmed Chawki),Magic System,0.907,https://p.scdn.co/mp3-preview/b09d14ab3d25bc6a56243062fc90a26015ae1594?cid=49789426e6c04428a2befbd3c2d79b02
22Sh5dlwbERqJAq1fZk5b2,De Cora <3,Rauw Alejandro,0.683,https://p.scdn.co/mp3-preview/54847a8fbb78549a1e3de168581d2d3f696af169?cid=49789426e6c04428a2befbd3c2d79b02
1oBbet1xcWpWgOw2Ddzsaj,GOTA GOTA,Zion & Lennox,0.954,https://p.scdn.co/mp3-preview/44f7c49daa0528009e8db63316cc82219441ef1f?cid=49789426e6c04428a2befbd3c2d79b02
6ZFcEzWIyh99vYDg55uqrl,Pineapple Tequila Dreams,Ashya,0.649,https://p.scdn.co/mp3-preview/41c5edd626720af82712034fd340eefb84c548d7?cid=49789426e6c04428a2befbd3c2d79b02
6nEx6Or7mScLf7BaZ5WfV9,Xanax and Patron,Berner,0.808,https://p.scdn.co/mp3-preview/54b7f69c07f02f2940a1ab089abc83520a55c217?cid=49789426e6c04428a2befbd3c2d79b02
5lXY6PTuWXOludKy4zDQwM,On My Mind,Diplo,0.731,https://p.scdn.co/mp3-preview/83708cc98d051cb15afb8874db12ce349f0ca27b?cid=49789426e6c04428a2befbd3c2d79b02
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Daft Punk,0.716,https://p.scdn.co/mp3-preview/18372aae97b8d78de63f3fa200cc36a6eef5e98e?cid=49789426e6c04428a2befbd3c2d79b02
7HdNB8nvJOBwHa8hIkzvxp,"If I'm Lyin', I'm Flyin'",Kodak Black,0.617,https://p.scdn.co/mp3-preview/db5916bbf397552ffb597e4a2eb9a72f12e0da94?cid=49789426e6c04428a2befbd3c2d79b02
0diqiEUdyPcBJ1jQuP9cBn,Aftershock,Pouya,0.73,https://p.scdn.co/mp3-preview/9dada984406c20a614167a182935d598e0cf6282?cid=49789426e6c04428a2befbd3c2d79b02
5bknBRjKJZ643DAN2w8Yoy,FACE,BROCKHAMPTON,0.702,https://p.scdn.co/mp3-preview/d38fa544144e18a9d8655ca0e84ce882f9b8b14c?cid=49789426e6c04428a2befbd3c2d79b02
68wXv4DokvcOVNvuJ7FbWp,CUT EM IN (feat. Rick Ross),Anderson .Paak,0.777,https://p.scdn.co/mp3-preview/ff5721cd769c31ade8baa51a188169abcdc23475?cid=49789426e6c04428a2befbd3c2d79b02
28FOofHvKgLp5bng45jzVY,Hilo,graves,0.72,https://p.scdn.co/mp3-preview/025a2f49264539147db73dadb30fbf2000881aab?cid=49789426e6c04428a2befbd3c2d79b02
4evLCSpSBy3yRUEPbBN8ux,Wraith,T.I.,0.716,https://p.scdn.co/mp3-preview/2368bbd5f906cd3022507a81e0b6839917e069b2?cid=49789426e6c04428a2befbd3c2d79b02
4z0PnuB07fxtVZZRWsCfxb,100 Grandkids,Mac Miller,0.749,https://p.scdn.co/mp3-preview/9cbd788c9aa78fa751fa9160e2d08e011154b15e?cid=49789426e6c04428a2befbd3c2d79b02
7v96VvFLS0wSYT8kewNLRy,24 (feat. Lil Baby),Money Man,0.638,https://p.scdn.co/mp3-preview/66aeb8b712f893c8bf1088a4a35a9e3a4805357e?cid=49789426e6c04428a2befbd3c2d79b02
1aMokXl3uKDvCh4BBcjFOA,Lil Top,YoungBoy Never Broke Again,0.654,https://p.scdn.co/mp3-preview/e2837c20deff0cdd6579c91bdc40cca5abeb1001?cid=49789426e6c04428a2befbd3c2d79b02
0Tcw8w9pvPrZoORgxsNASW,Over Your Head,Future,0.742,https://p.scdn.co/mp3-preview/fda87ffa76a7a9215373c51a1beb24535759d169?cid=49789426e6c04428a2befbd3c2d79b02
6xQPfqFC4jecPJDpLhq3X1,The Way to Go,mike.,0.618,https://p.scdn.co/mp3-preview/c51d618860e020ab9513052088ff91424738c061?cid=49789426e6c04428a2befbd3c2d79b02
6XAA7T9VHcqKQSzjmXAJ8o,That's All She Wrote,T.I.,0.785,https://p.scdn.co/mp3-preview/dc8af26a6ef55f15e6ad46ca6bd508ac650f3ada?cid=49789426e6c04428a2befbd3c2d79b02
376bXpxgSDqX4VBEwnwPTT,Do Me Wrong,Kid Ink,0.654,https://p.scdn.co/mp3-preview/e87bf7c93f8d32d9cd80ed9204fa3c76fcbbeb5d?cid=49789426e6c04428a2befbd3c2d79b02
2iicKPnvOKfbJZJZtuQnjy,Neighbor (feat. Travis Scott),Juicy J,0.748,https://p.scdn.co/mp3-preview/06cdb5cffc4dc61c024c9d48949e7b28805e7870?cid=49789426e6c04428a2befbd3c2d79b02
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,0.682,https://p.scdn.co/mp3-preview/258775e7324ab09be650b91d322d22948ed9df1a?cid=49789426e6c04428a2befbd3c2d79b02
0oYtPsCCZOEq9j6Qzfi40Q,Move On,Wiz Khalifa,0.608,https://p.scdn.co/mp3-preview/166ab65454ef69910bbb8cc75cc50640121ac84d?cid=49789426e6c04428a2befbd3c2d79b02
0chpQTaECrCZBusarf71Ql,Blue - Flume Remix,Eiffel 65,0.701,https://p.scdn.co/mp3-preview/61093cc18791fc3bb5b35974fa4636d0f5c67331?cid=49789426e6c04428a2befbd3c2d79b02
2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,0.691,https://p.scdn.co/mp3-preview/a77f1ec0bb831873d77af8921731d3694e45b752?cid=49789426e6c04428a2befbd3c2d79b02
5V4Sx4VKnHwyM6CjZnfce2,Not Good At Not,Morgan Wallen,0.814,https://p.scdn.co/mp3-preview/2260564b9a3f906469d91d57f2e15e9eb74bbd56?cid=49789426e6c04428a2befbd3c2d79b02
7epGknfpAlH1u33S71Ur1o,Lose It,Kane Brown,0.854,https://p.scdn.co/mp3-preview/d594570557c0dd71f0a7eb63d7d51b6912096118?cid=49789426e6c04428a2befbd3c2d79b02
2G60ShHRZZhqxSKbZTWdOh,I Can't Even Lie (feat. Future & Nicki Minaj),DJ Khaled,0.62,https://p.scdn.co/mp3-preview/012c4f8e502609be22d78fae9bc54dfa70cb0f82?cid=49789426e6c04428a2befbd3c2d79b02
7JpewU9FPkJyiOi0CErkpI,The Greatest,Futuristic,0.839,https://p.scdn.co/mp3-preview/0605569aa5720a08f29210ad5722264b05e53f54?cid=49789426e6c04428a2befbd3c2d79b02
4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,0.699,https://p.scdn.co/mp3-preview/3d7f1f2cd4ec44cabd409d30a6d2145c61bf122d?cid=49789426e6c04428a2befbd3c2d79b02
7p7BGeakamC7IzCUENw2fr,Swiss,NGHTMRE,0.745,https://p.scdn.co/mp3-preview/5d676fe1d0230c55462646b9674862e2cbe49ed4?cid=49789426e6c04428a2befbd3c2d79b02
7yNf9YjeO5JXUE3JEBgnYc,Babydoll,Dominic Fike,0.604,https://p.scdn.co/mp3-preview/bf5ab98492256120bd9c48658e9c899c8692f77f?cid=49789426e6c04428a2befbd3c2d79b02
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Fifth Harmony,0.765,https://p.scdn.co/mp3-preview/de93c7aed8dff779d1fdba63d1522f2c770980f5?cid=49789426e6c04428a2befbd3c2d79b02
5Y2pr8wjzjO2te4MnxTUa7,Calabria 2008,Enur,0.657,https://p.scdn.co/mp3-preview/536a26cd90818ef80cd0f2204bbd8e8608485e9b?cid=49789426e6c04428a2befbd3c2d79b02
6fEjYrBuHK64oNZeq2v76j,Can't Feel It,Toby Tranter,0.651,https://p.scdn.co/mp3-preview/28b9e153b460e60fdca656f9888b1125a36602ba?cid=49789426e6c04428a2befbd3c2d79b02
62itulOgU4flQFuI7f7JF8,Rambo (Last Blood) (feat. The Weeknd),Bryson Tiller,0.686,https://p.scdn.co/mp3-preview/214f62b3abb01a96ba5ce1a7594b5e8b39618bd1?cid=49789426e6c04428a2befbd3c2d79b02
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,0.791,https://p.scdn.co/mp3-preview/b70bf7449452275b0ecf5714bf069e06f1565b45?cid=49789426e6c04428a2befbd3c2d79b02
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),21 Savage,0.733,https://p.scdn.co/mp3-preview/a972368a3772747a599cfc62b86342ab0767429f?cid=49789426e6c04428a2befbd3c2d79b02
38wW72kOtVlz2wvQH7yRrR,Trika Trika (feat. Antonia),Faydee,0.607,https://p.scdn.co/mp3-preview/a7714a6ca8fc4fbf36deb2e93c43277e7de1f061?cid=49789426e6c04428a2befbd3c2d79b02
26Sw3iKfNsX2i0OnKqKXNi,Safety (feat. DJ Snake),GASHI,0.828,https://p.scdn.co/mp3-preview/b46386491ac08ac1bfcfd05d4133d2ef0ed78b40?cid=49789426e6c04428a2befbd3c2d79b02
